epsilon,q,gamma,rho_mean,rho_std,IG_mean,IG_std,ICI_mean,ICI_std,ISI_mean,ISI_std
0.0,0.5,0.0,-0.374,31.69195677139548,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.25,0.146,31.75560870145619,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.5,0.24,31.777073496469118,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.75,-0.48,31.22322212712839,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,1.0,0.4,31.692270350986213,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5102040816326531,0.0,-0.228,32.217200623269555,0.00026905261884946856,0.0011341713753072204,10.0,0.0,0.0,0.0
0.0,0.5102040816326531,0.25,0.462,29.792390907746896,0.0010541941796731401,0.0035940669672201815,1.2405,0.6694473466972589,1.0,0.0
0.0,0.5102040816326531,0.5,0.006,29.819791481497653,0.001134254687105488,0.003795907025760323,1.3028666666666666,0.624112350996731,1.0,0.0
0.0,0.5102040816326531,0.75,0.086,28.064080316304686,0.0017329218953866731,0.0054446451262817365,1.1909666666666667,0.5160626135568349,1.2412,0.42212465773355
0.0,0.5102040816326531,1.0,0.299,25.112558591270624,0.00274236562261424,0.007970314573661024,1.0,0.0,3.5725,1.849254917527597
0.0,0.5204081632653061,0.0,0.392,31.820847505998326,0.001070422710142264,0.004499167862559058,10.0,0.0,0.0,0.0
0.0,0.5204081632653061,0.25,0.626,29.314298968250974,0.0020031581275254946,0.007198044003650084,1.5240666666666667,0.7618681104874897,1.0,0.0
0.0,0.5204081632653061,0.5,-0.011,29.192291431129554,0.0019629297017965458,0.007205177863877107,1.5348166666666667,0.7686687769196242,1.0,0.0
0.0,0.5204081632653061,0.75,0.44,28.017251828114762,0.002408025093741713,0.008303747781346817,1.2734833333333335,0.5666702742532224,1.23385,0.4070425308790771
0.0,0.5204081632653061,1.0,0.658,25.540693725895544,0.0032079842013799367,0.010622836025494353,1.1404,0.46590897537323034,2.96845,1.1434434532731967
0.0,0.5306122448979592,0.0,0.578,32.174926821983604,0.0023986943174965285,0.009865493242638643,10.0,0.0,0.0,0.0
0.0,0.5306122448979592,0.25,0.576,30.07038782589942,0.0027998432139023474,0.011519274556777691,1.0,0.0,1.0,0.0
0.0,0.5306122448979592,0.5,0.577,29.179737336035085,0.003087973510776568,0.011910655044933455,1.5059416666666667,0.7540281470855198,1.0,0.0
0.0,0.5306122448979592,0.75,0.676,28.239741925166385,0.0033264395340617267,0.012445735189442576,1.317125,0.5443297978426723,1.0,0.0
0.0,0.5306122448979592,1.0,0.842,25.930118318279998,0.0038296170526852732,0.014116174226676145,1.1899166666666665,0.41892851916128443,2.2016666666666667,0.49153670598779636
0.0,0.5408163265306123,0.0,0.528,31.99064263186971,0.004165522241721672,0.01683380867307319,10.0,0.0,0.0,0.0
0.0,0.5408163265306123,0.25,0.78,30.502976903902347,0.004342462068104301,0.017647823862861293,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,0.5,0.926,30.610170270679646,0.0044842385387574716,0.01772401029884841,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,0.75,1.702,29.129421484128383,0.004781216477732716,0.01840997791452081,1.2682,0.5399813618182678,1.0,0.0
0.0,0.5408163265306123,1.0,0.813,28.209023928523298,0.004636493676167869,0.018243430372727083,1.3962583333333334,0.7504004671118394,1.0,0.0
0.0,0.5510204081632653,0.0,1.962,32.08162333797964,0.006482272771826846,0.025423377321651716,10.0,0.0,0.0,0.0
0.0,0.5510204081632653,0.25,1.172,32.315730163497776,0.006491110884986881,0.025194610683824004,10.0,0.0,0.0,0.0
0.0,0.5510204081632653,0.5,1.27,32.45839028664238,0.006487571774374819,0.025397601025404053,10.0,0.0,0.0,0.0
0.0,0.5510204081632653,0.75,2.11,32.09093174091397,0.0065478121267498685,0.025363419152839527,10.0,0.0,0.0,0.0
0.0,0.5510204081632653,1.0,1.4,31.87412743903744,0.006359186635188013,0.025250446559269404,10.0,0.0,0.0,0.0
0.0,0.5612244897959183,0.0,1.982,32.4991026953053,0.009088602387130235,0.034741039120351584,10.0,0.0,0.0,0.0
0.0,0.5612244897959183,0.25,2.332,32.6239448258484,0.00929542688854352,0.03475190152924839,10.0,0.0,0.0,0.0
0.0,0.5612244897959183,0.5,2.216,32.61976922052025,0.009263771598909405,0.03464321873745835,10.0,0.0,0.0,0.0
