epsilon,q,gamma,rho_mean,rho_std,IG_mean,IG_std,ICI_mean,ICI_std,ISI_mean,ISI_std
0.0,0.5,0.0,0.09,31.379482149965447,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.25,0.166,31.853609591379122,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.5,-0.762,31.60157204950412,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,0.75,0.07,31.731925564012027,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5,1.0,-0.89,31.402673453067653,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.5102040816326531,0.0,0.074,31.495309555551284,0.0002651411078479178,0.0011319075213545842,10.0,0.0,0.0,0.0
0.0,0.5102040816326531,0.25,0.974,29.891994312859087,0.07135152615058316,0.21421075076328444,1.0,0.0,1.0,0.0
0.0,0.5102040816326531,0.5,2.19,29.705284041732373,0.0714601499348265,0.21417408921321934,1.0,0.0,1.0,0.0
0.0,0.5102040816326531,0.75,1.224,29.655721606462386,0.07137794326349867,0.21420172583985317,1.0,0.0,1.0,0.0
0.0,0.5102040816326531,1.0,1.39,30.31019465460425,0.0713878887185263,0.21419844832842747,1.0,0.0,1.0,0.0
0.0,0.5204081632653061,0.0,0.506,31.550974057863886,0.0010899419424128122,0.004494534919806681,10.0,0.0,0.0,0.0
0.0,0.5204081632653061,0.25,3.65,30.205256165111397,0.0716067177824645,0.21450340025274306,1.0,0.0,1.0,0.0
0.0,0.5204081632653061,0.5,3.218,29.90860204021579,0.0715185941000558,0.21453367128933296,1.0,0.0,1.0,0.0
0.0,0.5204081632653061,0.75,3.174,29.8168697887622,0.07152226677879271,0.21453262743729082,1.0,0.0,1.0,0.0
0.0,0.5204081632653061,1.0,3.444,30.11276911876422,0.07158806404746235,0.2145096086255068,1.0,0.0,1.0,0.0
0.0,0.5306122448979592,0.0,1.11,32.03260682492138,0.002438589588978993,0.009846790570409264,10.0,0.0,0.0,0.0
0.0,0.5306122448979592,0.25,5.214,30.114684192267397,0.0718202074799121,0.2150569333045012,1.0,0.0,1.0,0.0
0.0,0.5306122448979592,0.5,4.952,29.750255393861746,0.07181538339517811,0.21505761393912645,1.0,0.0,1.0,0.0
0.0,0.5306122448979592,0.75,4.614,30.225667966150887,0.07169045084775794,0.21510577501657666,1.0,0.0,1.0,0.0
0.0,0.5306122448979592,1.0,5.068,29.710526350100228,0.07181076984322464,0.2150622107952961,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,0.0,1.212,31.831604672086513,0.004205378215150478,0.016872954481571795,10.0,0.0,0.0,0.0
0.0,0.5408163265306123,0.25,6.598,30.246758437888843,0.07208402403224283,0.21585096683731425,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,0.5,6.626,29.95089521199659,0.07204170135752051,0.21584927568738904,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,0.75,6.648,29.796041616295277,0.07213005059847463,0.2158266322887439,1.0,0.0,1.0,0.0
0.0,0.5408163265306123,1.0,6.412,30.16233174010259,0.07197140655556203,0.21588939951589176,1.0,0.0,1.0,0.0
0.0,0.5510204081632653,0.0,1.12,32.680660948028574,0.006554146978209484,0.025288576301803097,10.0,0.0,0.0,0.0
0.0,0.5510204081632653,0.25,7.972,30.087326501369308,0.07236312667292591,0.21686110204035133,1.0,0.0,1.0,0.0
0.0,0.5510204081632653,0.5,8.21,30.115044413050434,0.07244521501098257,0.2168167333038534,1.0,0.0,1.0,0.0
0.0,0.5510204081632653,0.75,8.786,29.749726116386352,0.0727519213072562,0.21669830004498156,1.0,0.0,1.0,0.0
0.0,0.5510204081632653,1.0,8.282,29.971461025448857,0.07254599672061005,0.21678025700434214,1.0,0.0,1.0,0.0
0.0,0.5612244897959183,0.0,1.978,32.51534277844845,0.009089669078617621,0.034786308517930215,10.0,0.0,0.0,0.0
0.0,0.5612244897959183,0.25,10.014,30.288608485699704,0.07308961285371356,0.21790334607008835,1.0,0.0,1.0,0.0
0.0,0.5612244897959183,0.5,9.598,29.999306591986425,0.07290768574727619,0.21796517349240122,1.0,0.0,1.0,0.0
0.0,0.5612244897959183,0.75,9.842,30.26177516273624,0.07297396064888335,0.21794187954433597,1.0,0.0,1.0,0.0
0.0,0.5612244897959183,1.0,9.89,30.321409927640236,0.07297804683551602,0.21794951611289698,1.0,0.0,1.0,0.0
0.0,0.5714285714285714,0.0,2.966,32.61231123364304,0.012102041590204641,0.044862928588124226,10.0,0.0,0.0,0.0
0.0,0.5714285714285714,0.25,11.676,30.720530984994383,0.07360422624686819,0.21923959517042338,1.0,0.0,1.0,0.0
0.0,0.5714285714285714,0.5,11.028,30.11815425951597,0.07341391569508275,0.21932850469290038,1.0,0.0,1.0,0.0
0.0,0.5714285714285714,0.75,11.904,30.298098686221223,0.07366189718683057,0.21923005902344023,1.0,0.0,1.0,0.0
0.0,0.5714285714285714,1.0,12.09,30.137881478299033,0.07704936616880748,0.22194483010827135,1.0812,0.2731420143441869,1.0055,0.05215122242095578
0.0,0.5816326530612245,0.0,4.42,33.129799274972974,0.01578216401595501,0.05564143574922003,10.0,0.0,0.0,0.0
0.0,0.5816326530612245,0.25,13.36,30.1209296005286,0.07437848443662877,0.22063833522552753,1.0,0.0,1.0,0.0
0.0,0.5816326530612245,0.5,13.19,30.573581733254606,0.07415046394028543,0.22071058015921563,1.0,0.0,1.0,0.0
0.0,0.5816326530612245,0.75,13.559,30.038034539563338,0.07487182309748569,0.22105920368453988,1.01775,0.20990459142191248,1.0,0.0
0.0,0.5816326530612245,1.0,13.49,30.313361740328308,0.07761896163232963,0.22360628154214388,1.0805,0.2720657089748724,1.00665,0.05727807172033639
0.0,0.5918367346938775,0.0,5.248,33.66984550009103,0.019449410147478627,0.06683904928319426,10.0,0.0,0.0,0.0
0.0,0.5918367346938775,0.25,14.864,30.37040506809219,0.07511482685283107,0.2224497839773176,1.0066,0.14055760384980956,1.0,0.0
0.0,0.5918367346938775,0.5,15.142,30.206619075957505,0.07543223203757093,0.22250555765850996,1.014,0.18655830187906403,1.0,0.0
0.0,0.5918367346938775,0.75,15.152,29.907137877102187,0.07588724983794379,0.22286863273699792,1.0268,0.22996034440746516,1.0,0.0
0.0,0.5918367346938775,1.0,14.752,30.19831942343812,0.07808951325944208,0.22501190111343158,1.0756,0.26435703130425714,1.0068,0.05791165685766554
0.0,0.6020408163265306,0.0,6.178,34.04515113786397,0.023446289343877554,0.07732126339624507,10.0,0.0,0.0,0.0
0.0,0.6020408163265306,0.25,16.415,30.472574144630446,0.07597399739442265,0.2240735476141644,1.0087,0.16132051946358214,1.0,0.0
0.0,0.6020408163265306,0.5,16.588,30.83598962251739,0.07607645509412773,0.22434326734550017,1.0135,0.18321503759244218,1.0,0.0
0.0,0.6020408163265306,0.75,15.983,30.402856954569252,0.07617623529873363,0.22477461187450057,1.025,0.2222048604328897,1.0,0.0
0.0,0.6020408163265306,1.0,16.532,29.978208352068005,0.08260065996152396,0.22950370985033144,1.1192666666666669,0.3310889709227214,1.0133833333333333,0.08004372242718352
0.0,0.6122448979591837,0.0,7.858,33.85811329652024,0.027859050766585833,0.08814180723461379,10.0,0.0,0.0,0.0
0.0,0.6122448979591837,0.25,18.405,30.40864967406478,0.07726190030586509,0.22593582843670384,1.01625,0.2009003173218002,1.0,0.0
0.0,0.6122448979591837,0.5,18.155,30.528445342008492,0.07737323104303478,0.22639261645525596,1.0258,0.22568641961801775,1.0,0.0
0.0,0.6122448979591837,0.75,17.804,30.599960522850356,0.07860823837453185,0.22823063492127302,1.08655,0.4278832755553786,1.0,0.0
0.0,0.6122448979591837,1.0,18.515,29.80410668012044,0.08319278494545561,0.23032113779611463,1.1123499999999997,0.32514480492031034,1.01225,0.07675678580208178
0.0,0.6224489795918368,0.0,8.994,34.17408322106096,0.0318588277672929,0.0981634487719844,10.0,0.0,0.0,0.0
0.0,0.6224489795918368,0.25,20.649,30.40902495970563,0.07860378089392156,0.2269977057966368,1.01175,0.17098812093242027,1.0,0.0
0.0,0.6224489795918368,0.5,20.44,30.535657844559367,0.07951063474788463,0.22875493895447585,1.0634,0.40370836008187894,1.0,0.0
0.0,0.6224489795918368,0.75,19.326,30.328958505032777,0.08020206715185285,0.2307628150966057,1.1138,0.474867939536878,1.0,0.0
0.0,0.6224489795918368,1.0,20.171,29.659412654332858,0.0844935552002034,0.23201295961162918,1.1336333333333335,0.3677452605631603,1.0116833333333335,0.07471910175227395
0.0,0.6326530612244898,0.0,10.524,34.267848254595734,0.03585071625282381,0.10866565074150723,10.0,0.0,0.0,0.0
0.0,0.6326530612244898,0.25,21.109,31.078933685054253,0.07989568170800067,0.23128301200516124,1.0683,0.41741479370046297,1.0,0.0
0.0,0.6326530612244898,0.5,21.782,30.2853838674698,0.0801931969052707,0.23072638766483802,1.0596,0.3924892864779878,1.0,0.0
0.0,0.6326530612244898,0.75,21.613,30.522257960380323,0.08129272152230839,0.23214278163570076,1.10555,0.46036311483436637,1.0,0.0
0.0,0.6326530612244898,1.0,22.218,29.81611101401388,0.08534924405803329,0.23313177864923265,1.1268333333333334,0.3592228880978122,1.0115833333333335,0.07395001126887452
0.0,0.6428571428571428,0.0,11.906,34.907408440043206,0.04019274929272481,0.11835000103699903,10.0,0.0,0.0,0.0
0.0,0.6428571428571428,0.25,23.966,30.481975723368066,0.08151663894130881,0.23166705755675912,1.0536,0.3746025093348948,1.0,0.0
0.0,0.6428571428571428,0.5,23.246,30.136746407002864,0.08219525046724434,0.23342584541303205,1.0853,0.41100354013073903,1.0,0.0
0.0,0.6428571428571428,0.75,23.442,30.043845226601736,0.0823432221943911,0.23347853722782688,1.092,0.432476588961761,1.0,0.0
0.0,0.6428571428571428,1.0,23.794,29.77323569919803,0.08608727759031437,0.23504527135563189,1.1233333333333333,0.3538361202590827,1.0132833333333333,0.07943339453068002
0.0,0.6530612244897959,0.0,13.796,35.03013536942157,0.045238876097235634,0.1269411339908212,10.0,0.0,0.0,0.0
0.0,0.6530612244897959,0.25,25.149,30.482745922898744,0.08229458493279117,0.2332452124540866,1.0495,0.3527743613132905,1.0,0.0
0.0,0.6530612244897959,0.5,25.002,30.221846336714773,0.08322635248189124,0.23512015560650723,1.086,0.41875291043764695,1.0,0.0
