epsilon,q,gamma,rho_mean,rho_std,IG_mean,IG_std,ICI_mean,ICI_std,ISI_mean,ISI_std
0.0,0.5,0.0,-0.7691,11.826478139750652,0.08106552828531471,0.18737781590738806,1.0,0.0,8.739,0.673705425241626
0.0,0.5,0.25,-0.8325,11.804975381168738,0.0810600623412049,0.18747840803673976,1.0,0.0,8.7298,0.6836607053209948
0.0,0.5,0.5,-0.7104,11.840537649954921,0.08060717460635058,0.18822229366264853,1.0,0.0,8.7304,0.6830196483264591
0.0,0.5,0.75,-0.5843,11.868053484459868,0.08074884229815742,0.18760139034192286,1.0,0.0,8.7348,0.6782838343938324
0.0,0.5,1.0,-0.3514,11.810847473403422,0.08057227216453085,0.18817299615364522,1.0,0.0,8.7344,0.6787169071122363
0.0,0.5102040816326531,0.0,-0.3614,11.894838798403281,0.08084649881893606,0.1878741440347788,1.0,0.0,8.7312,0.6821631476413835
0.0,0.5102040816326531,0.25,-0.1989,11.773425108692882,0.08061363959479534,0.18757106015491742,1.0,0.0,8.7286,0.6849394425786852
0.0,0.5102040816326531,0.5,-0.3517,11.831737281988643,0.08089280517943015,0.18741279699461516,1.0,0.0,8.738,0.6748007113214983
0.0,0.5102040816326531,0.75,-0.5816,11.892263932489895,0.08092629955316157,0.18816124248879407,1.0,0.0,8.7402,0.6723867637007734
0.0,0.5102040816326531,1.0,-0.457,11.842447002203556,0.08064381653245058,0.18821076738896228,1.0,0.0,8.729,0.6845136959915412
0.0,0.5204081632653061,0.0,-0.1608,11.918193796041413,0.08076408603549107,0.18788685576225247,1.0,0.0,8.725,0.6887488656977956
0.0,0.5204081632653061,0.25,-0.1197,11.849218198261013,0.08099960660692297,0.18722300044824722,1.0,0.0,8.7232,0.6906386609508623
0.0,0.5204081632653061,0.5,-0.1165,11.794622832036639,0.08055865871466796,0.188482363720529,1.0,0.0,8.7338,0.6793655569720914
0.0,0.5204081632653061,0.75,-0.3364,11.849777847706681,0.08094453833630762,0.18763095401958024,1.0,0.0,8.735,0.6780671058236051
0.0,0.5204081632653061,1.0,-0.1548,11.83750129714882,0.08064849192670276,0.18847162866352607,1.0,0.0,8.7412,0.671284261695446
0.0,0.5306122448979592,0.0,0.1098,11.473471312554016,0.08017795320307669,0.188707232004102,1.0,0.0,8.5582,1.2567468957590464
0.0,0.5306122448979592,0.25,0.3152,11.408796998807544,0.08075078659926872,0.18778388040135335,1.0,0.0,8.5503,1.2738406140487122
0.0,0.5306122448979592,0.5,0.2545,11.480441182724642,0.0810248963921479,0.18754529541955944,1.0,0.0,8.5589,1.2641719780156497
0.0,0.5306122448979592,0.75,0.0043,11.510433593483784,0.08064446858824419,0.18835681069840368,1.0,0.0,8.5306,1.3013314873620787
0.0,0.5306122448979592,1.0,0.021,11.468337237803919,0.08056844510753444,0.1890759286310874,1.0,0.0,8.5443,1.2846157051819036
0.0,0.5408163265306123,0.0,0.4755,11.523584500926784,0.08114684170709814,0.18837989802831331,1.0,0.0,8.563,1.2546039215624987
0.0,0.5408163265306123,0.25,0.3567,11.633626481454526,0.08097473489679269,0.18754922217814085,1.0,0.0,8.5455,1.262905281483928
0.0,0.5408163265306123,0.5,0.4281,11.505817241291469,0.08071194089635901,0.18785896392925777,1.0,0.0,8.5541,1.2650980950108177
0.0,0.5408163265306123,0.75,0.4184,11.589665285934707,0.08090320282529831,0.18775764629352545,1.0,0.0,8.541,1.2830896305402832
0.0,0.5408163265306123,1.0,0.3821,11.511893831598691,0.08035506879975932,0.1882816567872044,1.0,0.0,8.5414,1.2805803528088349
0.0,0.5510204081632653,0.0,0.5279,11.578860979820076,0.08005016379084724,0.18856855307610068,1.0,0.0,8.535,1.289098522223961
0.0,0.5510204081632653,0.25,0.5507,11.514018825327671,0.0804420819648727,0.18845657997879667,1.0,0.0,8.5577,1.2479866625889877
0.0,0.5510204081632653,0.5,0.5883,11.540052127698557,0.08073332088603735,0.1881110336789608,1.0,0.0,8.5552,1.261646923667632
0.0,0.5510204081632653,0.75,0.7302,11.535649438154751,0.08087468493906136,0.1880227560864397,1.0,0.0,8.5444,1.273431835631574
0.0,0.5510204081632653,1.0,0.374,11.56881687987151,0.08042347255708508,0.18843327391200237,1.0,0.0,8.5504,1.2767379684179518
0.0,0.5612244897959183,0.0,0.7389,11.468946193526241,0.08092727046793588,0.18770488080878314,1.0,0.0,8.538,1.2924999032881976
0.0,0.5612244897959183,0.25,0.6088,11.531650469902388,0.08064036595146977,0.1882019515501758,1.0,0.0,8.5552,1.2663936828648505
0.0,0.5612244897959183,0.5,0.8557,11.476666655000484,0.08062640737558804,0.1883450475747379,1.0,0.0,8.5775,1.22310823315028
0.0,0.5612244897959183,0.75,0.723,11.461233397850338,0.08065061380020845,0.18756618407164843,1.0,0.0,8.5443,1.2740633853933643
0.0,0.5612244897959183,1.0,0.9169,11.585948143764497,0.08056004640394653,0.18820322239529616,1.0,0.0,8.5708,1.2341747688232811
0.0,0.5714285714285714,0.0,1.2318,11.560651744603328,0.0806246666654672,0.1880682217657931,1.0,0.0,8.5718,1.2190343555454046
0.0,0.5714285714285714,0.25,1.0421,11.537214897452504,0.08075466287736437,0.18718980154395434,1.0,0.0,8.5311,1.2924522389628175
0.0,0.5714285714285714,0.5,0.9353,11.544388849566701,0.08099794230856923,0.1883616989766017,1.0,0.0,8.5677,1.248285508207157
0.0,0.5714285714285714,0.75,1.1858,11.544465269556664,0.08052834463278,0.18810887565423376,1.0,0.0,8.5497,1.2598928168697527
0.0,0.5714285714285714,1.0,1.1366,11.56443428966588,0.08054189093985276,0.1882008213024193,1.0,0.0,8.5807,1.221592202823839
0.0,0.5816326530612245,0.0,1.3825,11.460488373101732,0.08018197653757582,0.18875825272838795,1.0,0.0,8.574,1.2130638894963448
0.0,0.5816326530612245,0.25,1.3513,11.547557677275313,0.08037109644812696,0.18813464671814387,1.0,0.0,8.5576,1.2401944363687496
0.0,0.5816326530612245,0.5,1.181,11.492016315686294,0.0807985546224673,0.18754022938207549,1.0,0.0,8.5625,1.2458305462622115
0.0,0.5816326530612245,0.75,1.4816,11.592051649298323,0.08086962439412537,0.1873167618617246,1.0,0.0,8.5626,1.2306426126215524
0.0,0.5816326530612245,1.0,1.3318,11.576498121625555,0.08018846172480001,0.18809505646279365,1.0,0.0,8.5712,1.2242265149881375
0.0,0.5918367346938775,0.0,1.6319,11.440393454335391,0.0811709872275644,0.18802344942217974,1.0,0.0,8.5837,1.2015799224354575
0.0,0.5918367346938775,0.25,1.3155,11.447356015692007,0.08077122025336174,0.18869288814099688,1.0,0.0,8.578,1.2185712945905136
