epsilon,q,gamma,rho_mean,rho_std,IG_mean,IG_std,ICI_mean,ICI_std,ISI_mean,ISI_std
0.0,0.5,0.0,-0.024,9.999971199958528,0.08691628299507641,0.19241361590107464,1.0,0.0,7.8627,0.3441637836844545
0.0,0.5,0.25,0.024,9.999971199958528,0.08695183767253165,0.19244690473240011,1.0,0.0,7.8656,0.34108157382069176
0.0,0.5,0.5,0.006,9.999998199999839,0.08742427783226873,0.19235238839547072,1.0,0.0,7.8646,0.3421503178429037
0.0,0.5,0.75,0.012,9.99999279999741,0.08704490198398247,0.19221816564876637,1.0,0.0,7.8634,0.34342457687241895
0.0,0.5,1.0,0.118,9.99930377576359,0.08699800013080145,0.19208805222609562,1.0,0.0,7.8687,0.337728159915634
0.0,0.5102040816326531,0.0,0.232,9.997308437774638,0.08750576413352268,0.19109899064010893,1.0,0.0,7.8579,0.3491526743417555
0.0,0.5102040816326531,0.25,0.16,9.998719918069511,0.08655835475584649,0.19287147971933774,1.0,0.0,7.8702,0.3360832634928434
0.0,0.5102040816326531,0.5,0.136,9.999075157233293,0.08689667680195233,0.19279429006843526,1.0,0.0,7.8578,0.349255150284144
0.0,0.5102040816326531,0.75,0.18,9.998379868758738,0.08671425959402773,0.19292660902626307,1.0,0.0,7.8714,0.3347566877599311
0.0,0.5102040816326531,1.0,0.146,9.998934143197463,0.08723310890801114,0.19246853982246548,1.0,0.0,7.8657,0.34097435387430536
0.0,0.5204081632653061,0.0,0.412,9.991509195311789,0.08726794858177547,0.19220199683934763,1.0,0.0,7.8622,0.344689947634102
0.0,0.5204081632653061,0.25,0.442,9.990227024447444,0.0872051236326243,0.19297018778015368,1.0,0.0,7.8634,0.34342457687241895
0.0,0.5204081632653061,0.5,0.212,9.99775254744785,0.08665067300405871,0.19307751206725715,1.0,0.0,7.8668,0.3397907591445064
0.0,0.5204081632653061,0.75,0.566,9.983969350914496,0.08648467568218335,0.19243329752670885,1.0,0.0,7.8705,0.3357525130211239
0.0,0.5204081632653061,1.0,0.326,9.994684787425765,0.08686301790218613,0.1926320937302223,1.0,0.0,7.8655,0.3411887307634881
0.0,0.5306122448979592,0.0,0.496,9.987691625195485,0.08707297481895053,0.19249435559342123,1.0,0.0,7.8653,0.34140285587557695
0.0,0.5306122448979592,0.25,0.382,9.992701136329456,0.0875428949734209,0.19205441813446997,1.0,0.0,7.863,0.3438473498516456
0.0,0.5306122448979592,0.5,0.726,9.973611382042115,0.08749859408210706,0.19176237910753488,1.0,0.0,7.8611,0.34584214607245306
0.0,0.5306122448979592,0.75,0.388,9.992469964928592,0.08718735370817111,0.19260443187734597,1.0,0.0,7.8634,0.34342457687241895
0.0,0.5306122448979592,1.0,0.524,9.986261763042265,0.08728066934231873,0.19170646613027348,1.0,0.0,7.869,0.33740035566074916
0.0,0.5408163265306123,0.0,0.754,9.971533683441077,0.08654694502370655,0.19316789692008202,1.0,0.0,7.8685,0.33794637148518103
0.0,0.5408163265306123,0.25,0.7,9.975469913743412,0.08741591088125986,0.19168826997937252,1.0,0.0,7.8591,0.34791836686211325
0.0,0.5408163265306123,0.5,0.7,9.975469913743412,0.08643904279547618,0.1931815648797168,1.0,0.0,7.8694,0.33696237178652455
0.0,0.5408163265306123,0.75,0.68,9.976853211308663,0.08690784616546775,0.19309469712617572,1.0,0.0,7.8694,0.3369623717865246
0.0,0.5408163265306123,1.0,0.53,9.985945123021656,0.08703396440098109,0.1919535524025918,1.0,0.0,7.8662,0.3404373070038006
0.0,0.5510204081632653,0.0,0.856,9.96329584023279,0.08696451950201864,0.19302313378527056,1.0,0.0,7.8624,0.34447966558274523
0.0,0.5510204081632653,0.25,0.942,9.955532934002077,0.08703254628160685,0.19291709104025034,1.0,0.0,7.8672,0.33935845355611816
0.0,0.5510204081632653,0.5,0.816,9.966651594191502,0.08684606956922918,0.19289165799316244,1.0,0.0,7.8642,0.34257606454625517
0.0,0.5510204081632653,0.75,0.658,9.978328316907596,0.0858244648969165,0.1932535748988591,1.0,0.0,7.875,0.33071891388307384
0.0,0.5510204081632653,1.0,1.028,9.947020458408637,0.08717520067921243,0.19170215050241185,1.0,0.0,7.8704,0.3358628291430893
0.0,0.5612244897959183,0.0,0.906,9.95887363108901,0.08710312163478884,0.19261319355129067,1.0,0.0,7.8683,0.3381643239609997
0.0,0.5612244897959183,0.25,1.08,9.941508939793797,0.08729371625130503,0.1920189631746985,1.0,0.0,7.8704,0.3358628291430893
0.0,0.5612244897959183,0.5,0.964,9.953426746603403,0.08704178214765651,0.1922061807633805,1.0,0.0,7.8697,0.3366331980063761
0.0,0.5612244897959183,0.75,0.948,9.954963385166215,0.08686816533363777,0.19216784021046707,1.0,0.0,7.8633,0.3435303625591194
0.0,0.5612244897959183,1.0,1.016,9.948253314024528,0.08685975956410116,0.19270866260009473,1.0,0.0,7.8645,0.3422568479957706
0.0,0.5714285714285714,0.0,1.196,9.928221593014532,0.08741310380191857,0.19225687794639182,1.0,0.0,7.8635,0.343318729462871
0.0,0.5714285714285714,0.25,1.288,9.916705904684278,0.0877418674032729,0.1908873379212917,1.0,0.0,7.8592,0.347815123305471
0.0,0.5714285714285714,0.5,1.236,9.923321218221247,0.08712186022669836,0.19263807925615048,1.0,0.0,7.859,0.3480215510568275
0.0,0.5714285714285714,0.75,1.29,9.916445935918775,0.08659166894778955,0.19273744958757166,1.0,0.0,7.8661,0.34054484286214054
0.0,0.5714285714285714,1.0,1.134,9.935494149764267,0.08731672194255018,0.19168342831527138,1.0,0.0,7.8667,0.339898676078622
